CustomerID,Recency,MonetaryValue,Frequency,Variety,Total_Score,Cluster
16172.0,95,1134.83,69,52,11,1
16173.0,16,1393.74,84,70,13,1
16174.0,126,583.38,23,19,8,0
16175.0,94,1001.89,58,45,11,1
16177.0,50,312.75,15,15,7,0
16178.0,138,184.1,8,8,5,2
16179.0,61,203.8,11,11,5,2
16180.0,100,5540.49,162,90,14,3
16181.0,73,270.14,11,11,5,2
16182.0,72,1520.6599999999999,28,17,10,5
16183.0,67,338.71000000000004,15,15,6,2
16184.0,64,1158.79,45,26,10,5
16185.0,17,523.16,31,31,10,5
16186.0,23,3947.44,218,87,15,3
16187.0,32,6693.38,295,160,15,3
16188.0,45,990.79,67,65,12,1
16189.0,16,187.57999999999998,11,9,7,0
16190.0,40,143.17000000000002,6,6,6,2
16191.0,3,3924.08,134,65,15,3
16193.0,237,312.75,19,19,7,0
16198.0,75,387.70000000000005,15,15,6,2
16200.0,4,1047.39,172,149,15,3
16201.0,3,1862.2,111,74,15,3
16202.0,361,357.56,18,18,7,0
16203.0,59,592.9,35,27,8,0
16204.0,23,384.61,50,45,11,1
16205.0,31,751.3199999999999,97,73,12,1
16206.0,55,535.61,63,52,10,5
16207.0,25,361.38,19,19,9,5
16208.0,45,636.0600000000001,66,61,12,1
16209.0,89,1027.42,46,37,11,1
16210.0,2,5441.84,123,74,15,3
16211.0,89,499.22,23,23,8,0
16212.0,19,675.19,41,40,11,1
16213.0,79,133.5,6,6,5,2
16214.0,171,967.75,44,36,10,5
16215.0,81,236.9,14,14,5,2
16216.0,267,724.88,37,37,9,5
16217.0,235,304.25,15,13,5,2
16218.0,30,2683.02,84,56,13,1
16221.0,37,845.81,95,90,13,1
16222.0,318,756.0600000000001,122,120,12,1
16224.0,57,1273.81,96,90,12,1
16225.0,45,1095.0,134,109,14,3
16226.0,203,241.32000000000002,8,6,4,4
16227.0,225,314.22,6,6,5,2
16229.0,87,986.6,47,46,11,1
16230.0,190,533.53,35,32,7,0
16232.0,44,936.4,37,24,10,5
16233.0,71,491.28000000000003,22,22,8,0
16235.0,41,819.71,46,42,12,1
16236.0,78,432.2,20,20,8,0
16239.0,57,397.2,19,18,8,0
16240.0,24,3196.61,135,126,15,3
16241.0,10,2594.43,655,347,16,3
16242.0,8,3566.4,292,184,16,3
16243.0,34,322.22,51,49,11,1
16244.0,212,1522.75,91,88,12,1
16245.0,24,1364.42,90,80,13,1
16247.0,170,130.26,16,16,4,4
16248.0,62,152.94,7,7,5,2
16249.0,53,1698.8700000000001,69,67,12,1
16250.0,261,389.44,24,22,7,0
16253.0,67,3533.8,123,114,14,3
16255.0,17,2487.17,270,146,16,3
16256.0,267,549.03,13,13,5,2
16257.0,177,17.0,2,2,4,4
16258.0,45,4481.83,135,111,15,3
16260.0,51,736.69,18,18,10,5
16261.0,17,705.94,119,98,15,3
16265.0,9,5091.25,258,164,16,3
16266.0,74,820.74,61,44,11,1
16268.0,71,600.58,45,45,10,5
16270.0,353,999.49,54,54,10,5
16271.0,3,1415.66,130,89,15,3
16272.0,117,411.7,25,25,8,0
16274.0,373,297.91,65,64,9,5
16275.0,197,541.38,33,33,7,0
16276.0,177,319.20000000000005,6,6,5,2
16278.0,100,353.33,23,23,8,0
16279.0,21,1496.42,106,102,15,3
16281.0,72,1278.9,17,17,8,0
16282.0,340,168.3,11,11,4,4
16283.0,6,1566.4,166,117,16,3
16284.0,31,815.08,103,87,14,3
16287.0,170,140.34,8,8,4,4
16292.0,122,299.35,17,17,7,0
16293.0,22,2159.98,118,102,15,3
16295.0,10,1288.46,79,70,13,1
16297.0,269,309.46,20,20,7,0
16298.0,23,562.3000000000001,27,22,9,5
16302.0,127,233.22,11,11,5,2
16303.0,26,5094.93,162,119,15,3
16305.0,139,367.46,22,22,8,0
16306.0,214,630.89,41,36,9,5
16308.0,38,60.48,4,1,6,2
16309.0,106,703.89,42,39,11,1
16311.0,18,608.77,37,35,11,1
16313.0,3,275.59000000000003,16,16,8,0
16315.0,331,215.02,14,14,4,4
16316.0,64,2408.5,151,120,14,3
16317.0,120,1249.67,69,64,11,1
16318.0,35,328.15,19,19,9,5
16319.0,218,404.40000000000003,3,3,5,2
16320.0,172,1029.96,56,56,10,5
16321.0,72,372.3,12,7,6,2
16322.0,1,331.67,37,28,10,5
16323.0,196,149.4,1,1,4,4
16324.0,128,408.8,111,100,12,1
16325.0,47,594.24,18,14,8,0
16326.0,6,2974.62,300,158,16,3
16327.0,14,3708.67,317,142,16,3
16330.0,18,185.04,39,39,10,5
16332.0,28,1576.1,151,125,15,3
16333.0,8,1786.68,45,9,12,1
16337.0,37,150.15,10,10,6,2
16338.0,157,208.35,11,11,4,4
16339.0,284,94.05,18,17,6,2
16340.0,107,524.52,141,124,12,1
16341.0,25,1859.6299999999999,77,60,13,1
16342.0,75,282.96,15,10,6,2
16343.0,16,321.69,43,29,11,1
16344.0,158,101.10000000000001,2,1,4,4
16345.0,44,498.01,37,35,9,5
16347.0,11,808.1800000000001,85,61,13,1
16348.0,32,1316.69,222,157,14,3
16349.0,291,38.15,9,9,4,4
16350.0,21,1104.92,57,40,12,1
16351.0,333,153.9,8,8,4,4
16352.0,18,494.44,28,28,10,5
16353.0,4,5100.47,94,51,14,3
16354.0,63,394.90000000000003,39,38,9,5
16356.0,198,211.77,31,20,6,2
16357.0,33,638.48,34,31,10,5
16358.0,1,2027.5,109,82,16,3
16359.0,7,987.4,66,39,13,1
16360.0,5,3404.28,636,365,16,3
16361.0,10,855.24,104,87,15,3
16362.0,32,709.22,77,58,12,1
16363.0,53,109.36000000000001,5,5,5,2
16364.0,12,678.51,52,48,13,1
16365.0,18,1214.38,51,45,13,1
16366.0,19,315.90000000000003,18,18,9,5
16367.0,37,830.39,127,123,14,3
16368.0,2,470.33000000000004,69,58,12,1
16369.0,18,1531.01,117,91,16,3
16370.0,82,1212.89,221,143,13,1
16372.0,33,346.68,92,86,12,1
16374.0,66,466.36,109,101,12,1
16376.0,9,966.12,122,104,15,3
16377.0,267,102.24,5,5,4,4
16378.0,247,362.95,23,22,7,0
16379.0,4,2141.6,108,87,16,3
16380.0,61,705.47,31,28,9,5
16383.0,75,634.76,98,80,12,1
16384.0,90,570.2,33,33,8,0
16385.0,60,553.87,57,52,10,5
16386.0,29,300.3,81,76,11,1
16387.0,323,94.36,4,4,4,4
16389.0,53,1179.4099999999999,34,33,9,5
16392.0,270,219.45,43,41,8,0
16393.0,2,3041.87,327,120,16,3
16394.0,57,1125.08,83,61,11,1
16395.0,61,1454.67,206,150,13,1
16398.0,154,1485.8700000000001,82,75,11,1
16399.0,19,399.82,72,68,11,1
16400.0,95,295.96,29,28,8,0
16401.0,1,3301.52,186,66,15,3
16402.0,265,286.3,57,55,9,5
16403.0,312,177.5,10,10,4,4
16404.0,70,414.95,23,23,8,0
16405.0,302,94.64999999999999,5,3,4,4
16406.0,19,157.74,58,54,10,5
16407.0,13,2026.27,168,99,16,3
16409.0,36,1967.91,231,145,15,3
16411.0,19,212.18,44,41,10,5
16412.0,54,135.99,30,25,7,0
16413.0,57,255.75,31,30,7,0
16414.0,22,121.9,7,5,6,2
16415.0,44,206.03,47,45,10,5
16416.0,27,973.21,71,59,12,1
16418.0,45,581.87,95,76,11,1
16419.0,113,836.0600000000001,50,36,11,1
16422.0,17,18489.32,369,68,15,3
16423.0,25,346.12,18,18,9,5
16424.0,191,133.56,5,5,4,4
16425.0,302,302.7,21,21,7,0
16426.0,2,1874.6,353,211,16,3
16427.0,263,241.06,9,8,4,4
16429.0,106,72.95,2,2,5,2
16430.0,57,275.65000000000003,6,6,6,2
16431.0,213,626.79,76,51,10,5
16432.0,64,169.32,8,8,5,2
16433.0,28,184.26,17,17,7,0
16434.0,29,1466.88,107,88,14,3
16438.0,6,795.12,132,74,14,3
16440.0,8,3628.81,282,186,16,3
16441.0,67,375.75,24,22,8,0
16442.0,2,606.18,171,161,15,3
16444.0,46,640.77,84,68,12,1
16445.0,34,225.24,63,62,10,5
16446.0,1,77.78,3,3,7,0
16447.0,136,228.16,34,34,7,0
16448.0,198,174.49,19,19,6,2
16449.0,198,698.84,40,40,9,5
16450.0,150,311.92,11,11,5,2
16451.0,88,266.97,14,14,5,2
16454.0,45,6.9,2,2,6,2
16455.0,64,1842.74,99,69,13,1
16456.0,99,2123.09,110,80,14,3
16457.0,218,184.96,9,9,4,4
16458.0,3,3482.8,202,52,15,3
16460.0,28,847.89,132,128,14,3
16461.0,178,127.67,32,31,6,2
16462.0,74,136.0,3,1,5,2
16463.0,21,1439.92,82,74,12,1
16464.0,20,1264.01,230,152,14,3
16466.0,34,1551.27,146,103,15,3
16468.0,74,70.9,2,2,5,2
16469.0,24,615.41,171,148,14,3
16470.0,52,763.19,164,120,13,1
16471.0,275,223.95000000000002,13,13,4,4
16473.0,165,314.66,18,18,7,0
16474.0,7,1809.55,337,237,16,3
16475.0,88,449.6,28,23,8,0
16477.0,64,2503.1,146,111,14,3
16478.0,25,331.0,17,15,7,0
16479.0,10,296.83,35,35,10,5
16480.0,76,682.36,53,51,11,1
16482.0,16,225.18,18,18,9,5
16483.0,192,121.2,19,19,6,2
16484.0,174,393.8,25,25,7,0
16485.0,77,364.37,42,41,10,5
16488.0,33,458.02,29,28,9,5
16491.0,47,717.7,39,39,11,1
16493.0,80,1301.98,56,40,11,1
16494.0,297,809.73,50,47,10,5
16495.0,3,602.4,88,78,13,1
16496.0,9,1578.21,95,92,15,3
16497.0,50,2853.91,136,128,15,3
16498.0,161,100.97,15,15,4,4
16499.0,360,345.55,19,18,7,0
16500.0,5,244.36,11,8,7,0
16503.0,107,1394.78,84,71,11,1
16504.0,25,489.40999999999997,83,76,11,1
16505.0,32,194.4,4,4,6,2
16506.0,20,90.30000000000001,3,3,6,2
16509.0,297,322.5,13,13,5,2
16510.0,372,238.04999999999998,13,13,4,4
16511.0,22,874.58,159,135,14,3
16513.0,5,874.59,35,33,11,1
16515.0,52,1551.49,111,89,14,3
16516.0,30,101.69999999999999,6,6,6,2
16517.0,277,162.7,17,17,5,2
16518.0,61,470.98,40,36,9,5
16519.0,25,176.38,13,13,6,2
16520.0,186,1030.17,156,129,12,1
16523.0,2,9231.45,290,151,16,3
16525.0,2,10115.95,183,75,15,3
16526.0,172,271.66,15,15,4,4
16527.0,81,233.58,14,14,5,2
16528.0,4,232.64,17,17,8,0
16529.0,190,455.25,30,30,7,0
16531.0,22,1216.94,77,68,12,1
16532.0,18,501.48,4,2,8,0
16533.0,19,1059.88,176,112,14,3
16535.0,5,557.49,31,31,10,5
16536.0,110,517.12,54,49,10,5
16539.0,3,1388.81,45,36,13,1
16542.0,54,119.62,5,5,5,2
16545.0,165,279.90000000000003,3,3,5,2
16546.0,291,760.95,25,25,8,0
16549.0,10,3999.4700000000003,925,445,16,3
16550.0,109,2239.68,251,162,14,3
16551.0,96,711.4200000000001,32,26,9,5
16552.0,243,362.23,17,17,6,2
16553.0,163,3822.12,84,62,11,1
16554.0,42,829.8199999999999,52,51,12,1
16555.0,35,285.89,17,15,7,0
16556.0,67,3229.84,207,144,14,3
16557.0,24,261.6,11,11,6,2
16558.0,1,7935.36,460,264,16,3
16560.0,27,802.36,56,52,12,1
16561.0,6,511.12,31,29,10,5
16563.0,54,767.78,19,19,9,5
16565.0,364,159.9,3,3,4,4
16566.0,15,517.58,18,14,9,5
16567.0,194,708.4,35,34,8,0
16569.0,3,124.2,5,5,7,0
16570.0,15,3461.82,126,68,15,3
16571.0,27,1447.21,87,73,12,1
16572.0,127,976.45,57,40,11,1
16573.0,85,650.76,42,40,11,1
16574.0,71,444.84,28,28,8,0
16581.0,183,111.72,9,9,4,4
16582.0,113,247.74,6,6,5,2
16583.0,374,233.45,14,14,4,4
16584.0,80,811.4,28,25,9,5
16586.0,249,463.95,8,8,5,2
16587.0,232,195.85,13,13,4,4
16589.0,71,468.6,33,31,8,0
16591.0,69,213.5,10,10,5,2
16592.0,4,3999.59,216,142,16,3
16593.0,51,296.04,27,24,9,5
16594.0,75,174.39000000000001,53,53,9,5
16595.0,61,369.83,85,83,11,1
16596.0,16,244.35000000000002,12,12,7,0
16597.0,4,85.72,7,7,7,0
16598.0,286,145.04999999999998,10,10,4,4
16600.0,4,847.1,62,50,13,1
16601.0,41,235.62,30,29,8,0
16602.0,36,520.83,29,29,9,5
16603.0,75,504.47,34,34,8,0
16607.0,18,2827.72,172,140,16,3
16609.0,15,5453.28,276,155,16,3
16610.0,219,75.66,6,6,4,4
16611.0,186,129.49,10,9,4,4
16612.0,33,1184.76,66,48,12,1
16613.0,70,618.59,30,30,9,5
16614.0,183,497.69,26,26,7,0
16616.0,15,437.52,33,31,10,5
16617.0,236,132.6,5,5,4,4
16618.0,31,2411.92,96,79,14,3
16619.0,264,226.21,14,14,4,4
16620.0,4,182.08,9,9,7,0
16621.0,52,652.37,29,22,9,5
16623.0,246,129.45,5,5,4,4
16624.0,81,757.04,48,44,11,1
16625.0,275,333.08,23,23,7,0
16626.0,1,3717.18,179,86,16,3
16627.0,79,313.5,20,20,8,0
16628.0,30,2191.65,117,79,15,3
16629.0,74,440.35,60,58,10,5
16633.0,17,2746.1,152,115,16,3
16634.0,223,206.5,9,9,4,4
16637.0,32,1063.1,69,66,12,1
16638.0,23,1605.7,94,92,14,3
16639.0,31,1218.31,50,48,12,1
16641.0,106,208.42000000000002,12,12,5,2
16642.0,5,672.33,34,32,11,1
16643.0,246,472.15000000000003,27,27,7,0
16644.0,178,830.88,62,62,10,5
16647.0,170,204.46,14,12,4,4
16648.0,43,290.65999999999997,19,19,9,5
16650.0,72,501.38,24,24,8,0
16652.0,59,5489.09,118,74,13,1
16653.0,16,1187.31,69,67,13,1
16654.0,141,574.61,29,29,8,0
16655.0,18,3526.9900000000002,258,208,16,3
16656.0,22,3290.36,73,14,11,1
16657.0,10,902.53,192,158,15,3
16658.0,368,123.24,8,8,4,4
16659.0,189,35.519999999999996,2,2,4,4
16660.0,16,768.33,16,16,9,5
16665.0,362,125.44999999999999,9,9,4,4
16666.0,19,125.73,32,32,8,0
16667.0,68,538.09,52,52,10,5
16668.0,15,301.68,20,9,9,5
16669.0,24,1357.94,156,141,14,3
16670.0,17,4037.7200000000003,252,179,16,3
16671.0,28,491.07000000000005,6,3,7,0
16672.0,2,7140.98,114,22,14,3
16674.0,55,302.67,93,89,11,1
16676.0,34,1497.72,89,75,13,1
16678.0,3,3100.87,163,92,16,3
16679.0,366,125.5,3,3,4,4
16680.0,43,183.7,10,10,6,2
16681.0,73,1664.5,44,18,11,1
16682.0,5,860.5,30,15,10,5
16684.0,4,19265.02,277,119,16,3
16685.0,61,336.54,62,60,10,5
16686.0,47,2801.7400000000002,544,406,15,3
16688.0,1,1243.1,62,52,13,1
16689.0,76,375.71999999999997,13,12,6,2
16690.0,72,217.13,12,10,5,2
16692.0,256,285.2,3,2,5,2
16693.0,69,445.09000000000003,59,58,10,5
16696.0,135,657.9000000000001,10,7,7,0
16697.0,241,108.5,21,20,6,2
16698.0,227,426.6,5,4,5,2
16700.0,9,5075.0,308,159,16,3
16701.0,9,3970.95,144,99,16,3
16705.0,1,12146.73,270,133,16,3
16706.0,37,497.12,123,108,13,1
16708.0,46,636.83,27,27,10,5
16709.0,85,2691.89,79,64,12,1
16710.0,19,2407.64,394,268,15,3
16711.0,3,1316.91,22,18,11,1
16712.0,9,3485.35,438,259,16,3
16713.0,19,6371.57,619,338,15,3
16714.0,219,888.11,87,77,10,5
16715.0,78,224.96,19,19,7,0
16716.0,267,442.20000000000005,2,1,5,2
16717.0,24,3734.55,198,176,15,3
16718.0,369,595.97,44,41,9,5
16719.0,15,1682.93,196,107,16,3
16720.0,26,154.35999999999999,25,25,8,0
16721.0,262,292.47,37,37,8,0
16722.0,17,4580.49,225,96,16,3
16723.0,91,390.35,42,37,10,5
16725.0,302,736.34,145,110,12,1
16726.0,26,1365.41,178,121,14,3
16727.0,364,256.97,44,41,8,0
16728.0,46,1042.35,263,218,14,3
16729.0,38,7190.73,656,234,15,3
16730.0,52,764.78,82,75,11,1
16732.0,32,605.67,28,28,10,5
16734.0,52,618.24,52,44,11,1
16735.0,79,2207.37,116,88,14,3
16737.0,53,52.199999999999996,1,1,5,2
16738.0,298,3.75,1,1,4,4
16739.0,177,315.65,13,13,5,2
16742.0,47,8.5,1,1,6,2
16743.0,29,2225.28,190,89,15,3
16744.0,11,1251.73,236,198,15,3
16745.0,87,5887.06,355,148,14,3
16746.0,5,6436.8,444,234,16,3
16747.0,38,818.05,42,34,11,1
16748.0,18,1515.9,69,42,14,3
16750.0,45,560.28,95,74,11,1
16751.0,31,589.34,25,24,9,5
16752.0,373,127.6,9,9,4,4
16753.0,58,232.2,34,34,7,0
16754.0,372,53.28,2,2,4,4
16755.0,114,1458.46,165,133,13,1
16756.0,215,230.9,13,13,4,4
16757.0,319,106.83000000000001,7,7,4,4
16758.0,65,339.64,22,22,8,0
16759.0,8,764.74,42,40,13,1
16761.0,97,279.42,13,13,6,2
16762.0,20,1144.3400000000001,63,51,12,1
16763.0,199,480.85,23,23,7,0
16764.0,4,2776.79,700,209,16,3
16765.0,294,34.0,1,1,4,4
16766.0,273,1145.6,34,17,8,0
16767.0,31,5084.01,221,148,15,3
16768.0,48,430.49,54,47,11,1
16769.0,260,339.99,38,33,7,0
16770.0,58,729.03,140,116,13,1
16771.0,33,2199.92,254,200,15,3
16773.0,57,153.58,26,23,7,0
16774.0,68,651.32,48,36,11,1
16775.0,10,1614.02,157,84,16,3
16776.0,60,370.75,71,61,10,5
16777.0,80,215.47,48,45,9,5
16778.0,74,245.94,16,16,5,2
16779.0,2,9628.41,331,161,16,3
16780.0,100,412.35,59,51,10,5
16781.0,372,304.8,17,17,6,2
16782.0,10,2220.25,183,103,16,3
16784.0,20,107.6,3,3,6,2
16788.0,123,594.19,148,138,12,1
16789.0,8,80.8,5,5,7,0
16790.0,4,1545.6200000000001,93,88,15,3
16791.0,29,1655.69,314,218,15,3
16792.0,282,104.68,12,11,4,4
16793.0,57,243.84,16,16,5,2
16794.0,1,1217.21,278,142,15,3
16795.0,365,409.18,66,64,9,5
16796.0,89,305.62,18,18,8,0
16800.0,11,1100.9,156,148,15,3
16801.0,163,1478.73,75,72,11,1
16803.0,65,332.3,24,24,8,0
16804.0,23,528.14,60,59,11,1
16805.0,174,479.88,98,94,10,5
16806.0,103,732.55,93,68,11,1
16807.0,143,1115.09,67,57,10,5
16808.0,99,275.67,23,21,8,0
16809.0,23,914.96,149,79,14,3
16810.0,192,306.64,15,15,5,2
16811.0,5,529.71,28,26,10,5
16812.0,361,408.15000000000003,15,15,5,2
16813.0,8,1633.12,426,248,16,3
16814.0,14,6297.45,319,122,16,3
16816.0,103,422.94,28,28,8,0
16817.0,3,1515.27,86,73,14,3
16818.0,11,3284.83,188,172,16,3
16820.0,96,473.56,26,26,8,0
16823.0,227,354.14,38,34,7,0
16824.0,16,452.14,26,23,10,5
16825.0,39,632.68,28,27,10,5
16826.0,51,337.45,22,22,9,5
16828.0,93,122.0,8,8,5,2
16829.0,157,197.22,11,11,4,4
16830.0,39,325.91,23,23,9,5
16832.0,184,163.8,12,11,4,4
16833.0,1,1106.53,47,46,13,1
16834.0,228,413.46,24,24,7,0
16835.0,128,180.85,10,10,5,2
16836.0,40,213.71,11,11,6,2
16837.0,31,2957.71,165,123,15,3
16838.0,197,396.4,25,24,7,0
16839.0,9,11555.43,266,114,16,3
16841.0,37,1970.62,116,101,15,3
16842.0,101,1221.49,63,45,11,1
16843.0,43,9790.24,378,226,15,3
16846.0,50,214.32,11,11,6,2
16847.0,43,193.44,12,12,6,2
16848.0,53,281.42,14,14,6,2
16849.0,187,118.77,8,8,4,4
16850.0,334,332.41,19,19,7,0
16851.0,4,346.77,20,17,10,5
16852.0,10,118.98,9,9,7,0
16855.0,24,319.8,19,19,9,5
16856.0,15,35.400000000000006,2,2,7,0
16858.0,369,375.69000000000005,10,9,5,2
16859.0,145,712.27,52,50,10,5
16861.0,60,158.52,6,6,5,2
16863.0,31,499.0,26,25,9,5
16866.0,141,193.42000000000002,11,10,5,2
16869.0,23,834.47,127,113,14,3
16871.0,22,2740.2400000000002,137,131,15,3
16872.0,77,199.52,7,5,5,2
16873.0,5,6485.36,279,179,16,3
16875.0,67,2046.95,112,93,14,3
16877.0,12,836.8,156,111,15,3
16878.0,84,13.3,3,3,5,2
16880.0,31,1447.27,174,121,14,3
16881.0,67,25.919999999999998,1,1,5,2
16882.0,67,697.0799999999999,39,39,10,5
16883.0,187,258.13,37,33,6,2
16884.0,38,429.84000000000003,26,26,9,5
16885.0,15,445.49,96,82,13,1
16887.0,35,199.32,36,35,8,0
16889.0,195,1525.92,135,112,13,1
16891.0,2,728.2,186,166,15,3
16892.0,1,468.35,97,87,13,1
16893.0,367,143.03,45,44,8,0
16895.0,65,200.37,62,57,9,5
16897.0,299,270.48,37,37,7,0
16898.0,26,517.52,157,150,13,1
16899.0,8,1250.71,123,80,15,3
16900.0,17,896.64,79,78,14,3
16902.0,116,1514.3500000000001,44,43,12,1
16903.0,29,360.82,56,50,11,1
16904.0,4,3543.6,665,387,16,3
16905.0,5,2928.77,199,117,16,3
16906.0,82,470.55,86,74,10,5
16907.0,29,885.23,140,89,14,3
16909.0,72,319.38,18,18,8,0
16910.0,4,1483.78,545,318,16,3
16912.0,29,2465.28,100,88,15,3
16913.0,290,98.44,8,8,4,4
16914.0,36,176.37,30,25,8,0
16915.0,9,478.56,57,46,12,1
16916.0,24,585.87,136,129,13,1
16917.0,277,302.86,9,9,5,2
16918.0,50,1056.8600000000001,128,97,14,3
16919.0,156,2588.0,326,141,13,1
16921.0,61,163.24,55,50,9,5
16923.0,12,6596.34,626,313,16,3
16924.0,21,843.75,81,69,12,1
16926.0,371,230.25,14,14,4,4
16927.0,116,170.09,6,5,5,2
16928.0,80,2677.38,204,69,13,1
16929.0,4,1299.71,77,51,13,1
16930.0,26,389.08,53,47,11,1
16931.0,5,4630.99,886,448,16,3
16932.0,53,150.23000000000002,48,44,9,5
16933.0,1,559.05,44,42,12,1
16934.0,55,910.71,61,59,11,1
16936.0,26,271.35,56,56,10,5
16938.0,9,1863.81,235,212,16,3
16940.0,52,3060.25,305,226,14,3
16942.0,13,1877.34,277,159,16,3
16943.0,212,757.88,33,23,8,0
16945.0,22,4353.28,249,137,15,3
16947.0,236,395.78,21,21,7,0
16948.0,139,335.3,19,15,7,0
16949.0,4,795.56,60,57,13,1
16950.0,57,1092.2,42,39,11,1
16951.0,135,1278.52,86,73,11,1
16952.0,109,152.21,16,16,5,2
16953.0,30,20.8,1,1,6,2
16954.0,1,1859.05,54,40,14,3
16955.0,185,478.77,25,18,7,0
16956.0,18,276.04,16,16,8,0
16957.0,239,410.84000000000003,16,15,5,2
16959.0,87,117.35000000000001,7,7,5,2
16960.0,39,505.6,101,92,13,1
16961.0,116,234.17,14,14,5,2
16963.0,187,110.55000000000001,7,7,4,4
16965.0,227,198.04,26,26,6,2
16966.0,8,1133.77,28,8,10,5
16967.0,189,320.21999999999997,21,21,7,0
16968.0,4,449.97,31,31,10,5
16969.0,39,653.62,42,42,12,1
16971.0,38,209.9,41,40,9,5
16976.0,267,174.16,2,2,4,4
16978.0,78,344.81,39,39,9,5
16979.0,4,1761.97,89,64,14,3
16980.0,255,834.98,81,71,10,5
16982.0,61,384.06,22,22,8,0
16983.0,13,1871.85,143,112,16,3
16984.0,88,4213.21,400,354,14,3
16985.0,17,5039.54,120,62,15,3
16986.0,30,147.64,3,3,6,2
16987.0,3,1555.7,128,74,15,3
16988.0,5,117.87,7,7,7,0
16989.0,7,570.45,12,7,8,0
16990.0,219,64.44,1,1,4,4
16992.0,11,1564.78,93,84,15,3
16996.0,30,1450.2,37,13,9,5
16997.0,288,585.0,12,7,5,2
16998.0,150,247.60000000000002,4,1,4,4
16999.0,23,370.98,23,21,9,5
17001.0,1,3878.68,169,75,15,3
17002.0,86,1417.3899999999999,49,41,11,1
17004.0,46,995.04,43,38,12,1
17006.0,5,772.01,44,37,13,1
17007.0,51,866.57,52,50,12,1
17010.0,18,195.36,11,11,7,0
17011.0,30,270.9,15,15,6,2
17014.0,8,560.79,72,63,12,1
17015.0,29,1844.78,214,182,15,3
17017.0,3,7724.639999999999,252,88,16,3
17018.0,41,896.1,16,15,8,0
17019.0,11,1254.17,228,166,15,3
17022.0,31,80.36,7,7,6,2
17024.0,45,95.85,3,2,6,2
17025.0,61,319.61,9,8,6,2
17026.0,185,89.74,4,4,4,4
17027.0,79,876.11,148,110,13,1
17029.0,111,128.88,2,1,5,2
17030.0,64,148.07,11,11,5,2
17031.0,12,380.35,22,19,10,5
17033.0,86,831.0,28,24,9,5
17034.0,16,720.17,30,28,11,1
17035.0,246,426.38,28,27,7,0
17037.0,88,1268.04,75,75,11,1
17038.0,30,112.4,22,22,8,0
17040.0,138,406.28,15,15,6,2
17041.0,27,1069.69,69,59,12,1
17042.0,3,1058.18,97,74,13,1
17043.0,32,1613.8,102,100,15,3
17044.0,25,483.12,6,6,7,0
17045.0,113,278.24,22,20,8,0
17046.0,157,536.4200000000001,22,22,7,0
17047.0,85,1090.06,65,59,11,1
17048.0,118,891.89,43,41,11,1
17049.0,3,5388.82,317,201,16,3
17050.0,96,3114.07,308,169,14,3
17051.0,194,239.52,42,40,8,0
17052.0,28,396.38,83,72,11,1
17053.0,131,475.08000000000004,13,13,6,2
17054.0,28,1270.52,83,64,12,1
17058.0,82,1147.84,62,51,11,1
17059.0,30,2969.23,514,292,15,3
17060.0,266,111.96000000000001,5,5,4,4
17061.0,74,4343.18,99,57,13,1
17062.0,314,552.65,69,52,9,5
17063.0,21,1449.32,78,66,12,1
17064.0,59,817.21,61,53,11,1
17068.0,12,4520.09,296,116,16,3
17069.0,28,2635.12,143,111,15,3
17070.0,114,301.34,62,62,10,5
17071.0,28,2419.51,140,102,15,3
17073.0,18,1422.52,174,142,15,3
17075.0,18,817.32,77,62,13,1
17076.0,36,749.52,25,17,10,5
17078.0,36,426.16999999999996,28,28,9,5
17079.0,78,118.80000000000001,2,2,5,2
17080.0,22,246.56,8,8,6,2
17081.0,25,278.01,63,55,11,1
17082.0,33,1739.05,81,75,13,1
17083.0,109,1405.78,52,24,10,5
17084.0,35,2589.2200000000003,149,146,15,3
17085.0,123,1555.6000000000001,186,115,14,3
17086.0,7,1717.62,96,76,14,3
17088.0,28,1937.8500000000001,115,96,15,3
17090.0,4,1778.22,61,45,14,3
17091.0,3,3771.21,195,119,16,3
17092.0,50,1765.35,124,99,15,3
17094.0,322,302.0,14,14,5,2
17095.0,23,1308.53,74,69,12,1
17096.0,15,979.58,48,46,13,1
17097.0,2,912.33,211,153,15,3
17100.0,18,983.26,65,65,13,1
17101.0,10,1378.02,42,28,12,1
17102.0,262,17.0,1,1,4,4
17105.0,159,672.25,90,80,11,1
17107.0,33,9210.11,416,269,15,3
17109.0,29,874.95,116,107,14,3
17110.0,165,144.1,12,12,4,4
17111.0,47,237.25,29,29,8,0
17114.0,6,751.0600000000001,123,85,15,3
17115.0,8,809.6400000000001,39,33,11,1
17117.0,288,114.75,9,9,4,4
17118.0,318,163.26,10,10,4,4
17119.0,3,585.91,35,35,10,5
17120.0,233,290.46,18,18,7,0
17122.0,119,138.32,7,7,5,2
17123.0,162,294.3,9,9,5,2
17124.0,185,294.69,31,31,7,0
17125.0,50,231.27,35,34,8,0
17126.0,152,1004.13,248,187,12,1
17128.0,335,157.09,14,14,4,4
17131.0,5,2382.5,134,78,16,3
17133.0,16,1894.92,27,13,11,1
17134.0,107,403.05,23,21,8,0
17135.0,16,911.6899999999999,52,34,12,1
17138.0,276,371.0,24,24,7,0
17139.0,16,10055.79,477,309,16,3
17140.0,247,292.62,18,16,6,2
